id,name,county_key,county,court,department,tenure_start,tenure_end,current_status,caseload_2024,time_period_coverage,prison_rate,raw
multnomah_021,Judge Jennifer K. Chapman,grant_county,Multnomah,Circuit Court,Family,2017,,,589,,0.7,"{""id"": ""multnomah_021"", ""name"": ""Judge Jennifer K. Chapman"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Family"", ""tenure_start"": ""2017"", ""caseload_2024"": 589, ""bias_metrics"": {""prison_rate"": 0.7, ""sentence_disparity"": {""racial"": {""disparity_score"": 1.8}, ""counsel_representation"": {""disparity_score"": 5.4}}}, ""appellate_record"": {""total_appeals_2024"": 14, ""total_reversals_2024"": 1, ""reversal_rate"": 7.1}, ""specialization"": [""Family Law"", ""Child Support"", ""Adoption""], ""risk_assessment"": ""low""}"
multnomah_022,Judge Sean E. Armstrong,grant_county,Multnomah,Circuit Court,Criminal,2016,,,945,,40.9,"{""id"": ""multnomah_022"", ""name"": ""Judge Sean E. Armstrong"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2016"", ""caseload_2024"": 945, ""bias_metrics"": {""prison_rate"": 40.9, ""sentence_disparity"": {""racial"": {""disparity_score"": 7.8}, ""counsel_representation"": {""disparity_score"": 11.7}}}, ""appellate_record"": {""total_appeals_2024"": 29, ""total_reversals_2024"": 5, ""reversal_rate"": 17.2}, ""specialization"": [""Criminal"", ""Domestic Violence"", ""Stalking""], ""risk_assessment"": ""moderate""}"
multnomah_023,Judge Michael T. Clarke,grant_county,Multnomah,Circuit Court,Civil,2013,,,467,,0.0,"{""id"": ""multnomah_023"", ""name"": ""Judge Michael T. Clarke"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2013"", ""caseload_2024"": 467, ""bias_metrics"": {""prison_rate"": 0.0, ""sentence_disparity"": {""racial"": {""disparity_score"": 2.1}, ""counsel_representation"": {""disparity_score"": 15.8}}}, ""appellate_record"": {""total_appeals_2024"": 10, ""total_reversals_2024"": 2, ""reversal_rate"": 20.0}, ""specialization"": [""Civil"", ""Real Estate"", ""Contract Disputes""], ""risk_assessment"": ""moderate""}"
multnomah_024,Judge Amanda R. Benjamin,grant_county,Multnomah,Circuit Court,Family,2019,,,512,,0.4,"{""id"": ""multnomah_024"", ""name"": ""Judge Amanda R. Benjamin"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Family"", ""tenure_start"": ""2019"", ""caseload_2024"": 512, ""bias_metrics"": {""prison_rate"": 0.4, ""sentence_disparity"": {""racial"": {""disparity_score"": 0.9}, ""counsel_representation"": {""disparity_score"": 4.1}}}, ""appellate_record"": {""total_appeals_2024"": 9, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""Family Law"", ""Child Welfare"", ""Guardian ad Litem""], ""risk_assessment"": ""excellent""}"
multnomah_025,Judge Jeffrey D. Auxier,grant_county,Multnomah,Circuit Court,Criminal,2011,,,1156,,45.3,"{""id"": ""multnomah_025"", ""name"": ""Judge Jeffrey D. Auxier"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2011"", ""caseload_2024"": 1156, ""bias_metrics"": {""prison_rate"": 45.3, ""sentence_disparity"": {""racial"": {""disparity_score"": 10.1}, ""counsel_representation"": {""disparity_score"": 14.6}}}, ""appellate_record"": {""total_appeals_2024"": 38, ""total_reversals_2024"": 6, ""reversal_rate"": 15.8}, ""specialization"": [""Criminal"", ""Repeat Offenders"", ""Career Criminal""], ""risk_assessment"": ""moderate""}"
multnomah_026,Judge Wells B. Ashby,grant_county,Multnomah,Circuit Court,Civil,2015,,,445,,0.0,"{""id"": ""multnomah_026"", ""name"": ""Judge Wells B. Ashby"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2015"", ""caseload_2024"": 445, ""bias_metrics"": {""prison_rate"": 0.0, ""sentence_disparity"": {""racial"": {""disparity_score"": 1.2}, ""counsel_representation"": {""disparity_score"": 11.4}}}, ""appellate_record"": {""total_appeals_2024"": 12, ""total_reversals_2024"": 1, ""reversal_rate"": 8.3}, ""specialization"": [""Civil"", ""Employment"", ""Discrimination""], ""risk_assessment"": ""moderate""}"
multnomah_027,Judge Marci W. Adkisson,grant_county,Multnomah,Circuit Court,Family,2020,,,478,,0.6,"{""id"": ""multnomah_027"", ""name"": ""Judge Marci W. Adkisson"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Family"", ""tenure_start"": ""2020"", ""caseload_2024"": 478, ""bias_metrics"": {""prison_rate"": 0.6, ""sentence_disparity"": {""racial"": {""disparity_score"": 1.5}, ""counsel_representation"": {""disparity_score"": 3.8}}}, ""appellate_record"": {""total_appeals_2024"": 8, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""Family Law"", ""LGBTQ+ Issues"", ""Diversity""], ""risk_assessment"": ""excellent""}"
multnomah_028,Judge Sheryl Bachart,grant_county,Multnomah,Circuit Court,Criminal,2014,,,987,,37.2,"{""id"": ""multnomah_028"", ""name"": ""Judge Sheryl Bachart"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2014"", ""caseload_2024"": 987, ""bias_metrics"": {""prison_rate"": 37.2, ""sentence_disparity"": {""racial"": {""disparity_score"": 5.3}, ""counsel_representation"": {""disparity_score"": 8.9}}}, ""appellate_record"": {""total_appeals_2024"": 26, ""total_reversals_2024"": 3, ""reversal_rate"": 11.5}, ""specialization"": [""Criminal"", ""Property Crimes"", ""Theft""], ""risk_assessment"": ""low""}"
multnomah_029,Judge Rafael A. Caso,grant_county,Multnomah,Circuit Court,Civil,2017,,,398,,0.0,"{""id"": ""multnomah_029"", ""name"": ""Judge Rafael A. Caso"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2017"", ""caseload_2024"": 398, ""bias_metrics"": {""prison_rate"": 0.0, ""sentence_disparity"": {""racial"": {""disparity_score"": 0.4}, ""counsel_representation"": {""disparity_score"": 16.2}}}, ""appellate_record"": {""total_appeals_2024"": 9, ""total_reversals_2024"": 1, ""reversal_rate"": 11.1}, ""specialization"": [""Civil"", ""Immigration"", ""Human Rights""], ""risk_assessment"": ""moderate""}"
multnomah_030,Judge J. Channing Bennett,grant_county,Multnomah,Circuit Court,Criminal,2018,,,834,,39.1,"{""id"": ""multnomah_030"", ""name"": ""Judge J. Channing Bennett"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2018"", ""caseload_2024"": 834, ""bias_metrics"": {""prison_rate"": 39.1, ""sentence_disparity"": {""racial"": {""disparity_score"": 6.7}, ""counsel_representation"": {""disparity_score"": 10.2}}}, ""appellate_record"": {""total_appeals_2024"": 27, ""total_reversals_2024"": 4, ""reversal_rate"": 14.8}, ""specialization"": [""Criminal"", ""Sex Crimes"", ""Vulnerable Victims""], ""risk_assessment"": ""moderate""}"
multnomah_031,Judge D. Charles Bailey,grant_county,Multnomah,Circuit Court,Civil,2012,,,512,,0.0,"{""id"": ""multnomah_031"", ""name"": ""Judge D. Charles Bailey"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2012"", ""caseload_2024"": 512, ""bias_metrics"": {""prison_rate"": 0.0, ""sentence_disparity"": {""racial"": {""disparity_score"": 1.8}, ""counsel_representation"": {""disparity_score"": 13.6}}}, ""appellate_record"": {""total_appeals_2024"": 14, ""total_reversals_2024"": 2, ""reversal_rate"": 14.3}, ""specialization"": [""Civil"", ""Medical Malpractice"", ""Professional Liability""], ""risk_assessment"": ""moderate""}"
multnomah_032,Judge Beth Bagley,grant_county,Multnomah,Circuit Court,Family,2016,,,623,,0.8,"{""id"": ""multnomah_032"", ""name"": ""Judge Beth Bagley"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Family"", ""tenure_start"": ""2016"", ""caseload_2024"": 623, ""bias_metrics"": {""prison_rate"": 0.8, ""sentence_disparity"": {""racial"": {""disparity_score"": 2.3}, ""counsel_representation"": {""disparity_score"": 6.7}}}, ""appellate_record"": {""total_appeals_2024"": 16, ""total_reversals_2024"": 2, ""reversal_rate"": 12.5}, ""specialization"": [""Family Law"", ""Elder Law"", ""Guardianship""], ""risk_assessment"": ""low""}"
multnomah_033,Judge Robert S. Bain,grant_county,Multnomah,Circuit Court,Criminal,2010,,,1203,,48.2,"{""id"": ""multnomah_033"", ""name"": ""Judge Robert S. Bain"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2010"", ""caseload_2024"": 1203, ""bias_metrics"": {""prison_rate"": 48.2, ""sentence_disparity"": {""racial"": {""disparity_score"": 12.4}, ""counsel_representation"": {""disparity_score"": 17.3}}}, ""appellate_record"": {""total_appeals_2024"": 47, ""total_reversals_2024"": 9, ""reversal_rate"": 19.1}, ""specialization"": [""Criminal"", ""Felony"", ""Serious Violent Crimes""], ""risk_assessment"": ""high""}"
multnomah_034,Judge John L. Ballard,grant_county,Multnomah,Circuit Court,Civil,2013,,,467,,0.0,"{""id"": ""multnomah_034"", ""name"": ""Judge John L. Ballard"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2013"", ""caseload_2024"": 467, ""bias_metrics"": {""prison_rate"": 0.0, ""sentence_disparity"": {""racial"": {""disparity_score"": 0.9}, ""counsel_representation"": {""disparity_score"": 14.1}}}, ""appellate_record"": {""total_appeals_2024"": 11, ""total_reversals_2024"": 1, ""reversal_rate"": 9.1}, ""specialization"": [""Civil"", ""Construction"", ""Commercial Litigation""], ""risk_assessment"": ""moderate""}"
multnomah_035,Judge Cynthia L. Beaman,grant_county,Multnomah,Circuit Court,Family,2015,,,545,,1.1,"{""id"": ""multnomah_035"", ""name"": ""Judge Cynthia L. Beaman"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Family"", ""tenure_start"": ""2015"", ""caseload_2024"": 545, ""bias_metrics"": {""prison_rate"": 1.1, ""sentence_disparity"": {""racial"": {""disparity_score"": 1.7}, ""counsel_representation"": {""disparity_score"": 7.2}}}, ""appellate_record"": {""total_appeals_2024"": 13, ""total_reversals_2024"": 1, ""reversal_rate"": 7.7}, ""specialization"": [""Family Law"", ""Child Custody"", ""Parental Rights""], ""risk_assessment"": ""low""}"
multnomah_036,Judge Tim Barnack,grant_county,Multnomah,Circuit Court,Criminal,2019,,,723,,35.8,"{""id"": ""multnomah_036"", ""name"": ""Judge Tim Barnack"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2019"", ""caseload_2024"": 723, ""bias_metrics"": {""prison_rate"": 35.8, ""sentence_disparity"": {""racial"": {""disparity_score"": 4.6}, ""counsel_representation"": {""disparity_score"": 6.8}}}, ""appellate_record"": {""total_appeals_2024"": 19, ""total_reversals_2024"": 2, ""reversal_rate"": 10.5}, ""specialization"": [""Criminal"", ""Youth Court"", ""First Offender""], ""risk_assessment"": ""low""}"
multnomah_037,Judge Jared D. Boyd,grant_county,Multnomah,Circuit Court,Civil,2021,,,367,,0.0,"{""id"": ""multnomah_037"", ""name"": ""Judge Jared D. Boyd"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Civil"", ""tenure_start"": ""2021"", ""caseload_2024"": 367, ""bias_metrics"": {""prison_rate"": 0.0, ""sentence_disparity"": {""racial"": {""disparity_score"": -0.7}, ""counsel_representation"": {""disparity_score"": 9.8}}}, ""appellate_record"": {""total_appeals_2024"": 7, ""total_reversals_2024"": 0, ""reversal_rate"": 0.0}, ""specialization"": [""Civil"", ""Environmental"", ""Land Use""], ""risk_assessment"": ""low""}"
multnomah_038,Judge Nickolas A. Brajcich,grant_county,Multnomah,Circuit Court,Criminal,2022,,,634,,33.4,"{""id"": ""multnomah_038"", ""name"": ""Judge Nickolas A. Brajcich"", ""county"": ""Multnomah"", ""court"": ""Circuit Court"", ""department"": ""Criminal"", ""tenure_start"": ""2022"", ""caseload_2024"": 634, ""bias_metrics"": {""prison_rate"": 33.4, ""sentence_disparity"": {""racial"": {""disparity_score"": 3.1}, ""counsel_representation"": {""disparity_score"": 5.7}}}, ""appellate_record"": {""total_appeals_2024"": 14, ""total_reversals_2024"": 1, ""reversal_rate"": 7.1}, ""specialization"": [""Criminal"", ""Technology Crimes"", ""Cybersecurity""], ""risk_assessment"": ""low""}"
